timestamp_utc,ticker,mint,price_usd,session,source
2026-09-14T02:30:01Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,215.26639330521704,weekend,jupiter-price-v3
2026-09-14T02:30:01Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,361.4509533412154,weekend,jupiter-price-v3
2026-09-14T02:30:01Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,762.4965302295551,weekend,jupiter-price-v3
2026-09-14T02:35:00Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,215.35333187664511,weekend,jupiter-price-v3
2026-09-14T02:35:00Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,360.82853402971676,weekend,jupiter-price-v3
2026-09-14T02:35:00Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,761.4304274444767,weekend,jupiter-price-v3
2026-09-14T02:40:01Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,215.1351597605633,weekend,jupiter-price-v3
2026-09-14T02:40:01Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,360.87710088115534,weekend,jupiter-price-v3
2026-09-14T02:40:01Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,762.0288336635422,weekend,jupiter-price-v3
2026-09-14T02:45:00Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,214.9468591232958,weekend,jupiter-price-v3
2026-09-14T02:45:00Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,360.5841570877756,weekend,jupiter-price-v3
2026-09-14T02:45:00Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,761.6716901584167,weekend,jupiter-price-v3
2026-09-14T02:50:01Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,215.2867227941078,weekend,jupiter-price-v3
2026-09-14T02:50:01Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,360.6936908180974,weekend,jupiter-price-v3
2026-09-14T02:50:01Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,761.4309004409174,weekend,jupiter-price-v3
2026-09-14T02:55:00Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,215.37267715607902,weekend,jupiter-price-v3
2026-09-14T02:55:00Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,361.31353739913,weekend,jupiter-price-v3
2026-09-14T02:55:00Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,762.1400225961623,weekend,jupiter-price-v3
2026-09-14T03:00:00Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,215.37969064720073,weekend,jupiter-price-v3
2026-09-14T03:00:00Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,361.1617213768173,weekend,jupiter-price-v3
2026-09-14T03:00:00Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,761.7696555317808,weekend,jupiter-price-v3
2026-09-14T03:05:00Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,215.26098979109906,weekend,jupiter-price-v3
